0,-0217,00519,10826,-0007,-0007,-0001
1,-0200,00436,08524,00003,00004,00004
0,-0194,00470,10913,00005,00010,00001
1,-0296,00444,08604,-0009,-0001,-0001
0,-0098,00510,10865,00013,-0001,-0003
1,-0308,00304,08388,00001,00007,00006
0,-0205,00477,10840,-0005,00000,00000
1,-0180,00416,08584,00002,00005,00009
0,-0137,00460,10859,00007,00004,-0013
1,-0160,00372,08500,-0002,00000,00002
0,-0077,00512,10836,-0012,00006,00001
1,-0144,00352,08532,00004,00004,00002
0,-0072,00562,10932,00003,-0010,-0007
1,-0188,00296,08564,-0011,00009,00019
0,-0132,00529,10813,00017,-0002,-0005
1,-0248,00500,08544,-0001,-0005,00006
0,-0062,00552,10870,-0017,00000,-0003
1,-0152,00536,08584,-0014,00002,00005
0,-0113,00510,10849,00011,00007,-0011
1,-0216,00436,08568,00001,-0005,00007
0,-0203,00435,10888,-0008,-0002,00000
1,-0300,00312,08536,-0002,00005,00011
0,-0057,00473,10860,-0006,-0010,-0002
1,-0240,00396,08548,-0010,00007,00006
0,-0058,00458,10838,00014,00000,-0008
1,-0216,00448,08564,-0007,00013,00000
0,-0105,00443,10919,00016,00007,00004
1,-0216,00400,08532,-0004,00010,00006
0,-0112,00499,10876,-0001,00005,-0011
1,-0332,00416,08692,-0001,00011,-0002
0,-0164,00519,10781,-0005,00001,00007
0,-0179,00501,10861,00003,00003,-0016
1,-0308,00356,08476,-0007,00002,-0006
0,-0053,00547,10908,00020,-0013,00004
1,-0276,00352,08548,00002,00004,00002
0,-0134,00433,10910,00000,00012,-0004
1,-0236,00364,08540,00000,00010,00006
0,-0078,00561,10932,-0008,00004,00002
1,-0252,00464,08468,-0001,-0002,00001
0,-0190,00459,10835,00010,00000,00000
1,-0324,00416,08628,00006,00004,00008
0,-0213,00456,10861,-0002,00003,00001
1,-0240,00496,08568,-0013,00010,00012
0,-0217,00435,10910,00002,-0011,00006
1,-0256,00296,08520,00004,00005,00011
0,-0176,00529,10923,00011,00005,00000
1,-0340,00516,08520,-0003,-0002,-0003
0,-0131,00504,10883,00014,-0008,-0002
1,-0284,00384,08524,-0004,00002,00013
0,-0191,00488,10872,-0003,00007,00011
1,-0224,00416,08456,-0006,00008,-0001
0,-0073,00529,10803,00009,00007,-0012
1,-0332,00440,08552,-0004,00014,00001
0,-0160,00513,10841,-0001,-0005,00001
1,-0244,00348,08560,-0001,00010,00004
0,-0169,00440,10790,00001,-0010,-0005
1,-0280,00476,08532,00005,00009,00006
0,-0134,00494,10919,00006,00008,00008
1,-0152,00384,08524,-0004,00005,00007
0,-0082,00483,10862,00005,-0001,-0023
1,-0092,00388,08524,-0006,00002,-0001
0,-0129,00503,10861,00024,-0025,00017
1,-0252,00496,08628,00002,00002,00009
0,-0146,00565,10877,-0009,00005,00001
1,-0128,00312,08580,00003,-0001,00012
0,-0117,00455,10893,00016,-0016,-0004
1,-0228,00500,08592,-0001,00005,00006
0,-0124,00482,10881,00008,00018,00002
1,-0228,00352,08628,-0007,00008,00012
0,-0135,00483,10922,-0020,-0017,-0019
1,-0232,00392,08528,-0003,00011,-0001
0,-0090,00512,10900,00012,00005,-0002
1,-0260,00368,08628,00000,00004,00002
0,-0074,00383,10874,-0003,-0016,00002
1,-0220,00352,08596,-0006,-0004,00002
0,-0114,00438,10776,00002,00014,-0004
1,-0152,00424,08552,-0002,00004,00009
0,-0162,00498,10961,00008,00013,-0021
1,-0248,00348,08512,00004,-0001,00001
0,-0163,00529,10872,00000,-0021,00006
0,-0150,00485,10838,00006,00000,-0011
1,-0260,00460,08604,-0001,00009,00006
0,-0104,00481,10914,00004,00004,00012
1,-0220,00368,08536,-0004,00008,00002
0,-0264,00461,10914,-0005,-0011,-0002
1,-0192,00480,08476,00006,00004,00007
0,-0180,00431,10829,-0001,00005,00018
1,-0260,00368,08608,-0001,00002,00010
0,-0196,00551,10807,00021,-0002,-0013
1,-0172,00496,08476,00006,00008,00000
0,-0127,00585,10802,00002,-0001,00007
1,-0240,00384,08636,00002,00002,-0001
0,-0093,00544,10931,-0018,00003,00006
1,-0376,00304,08480,-0008,-0002,00013
0,-0107,00459,10864,00012,-0020,00003
1,-0220,00340,08628,00004,00013,00005
0,-0209,00513,10897,00002,-0002,-0019
1,-0240,00448,08616,-0004,-0001,00005
0,-0215,00436,10903,00004,-0005,-0002
1,-0276,00392,08560,00004,00002,-0006
0,-0155,00439,10894,00006,00004,00007
1,-0316,00256,08632,-0005,-0006,00005
0,-0169,00508,10914,00000,00004,-0015
1,-0236,00436,08588,00004,00001,00007
0,-0120,00489,10882,-0013,00008,-0008
1,-0232,00400,08536,00001,00005,00011
0,-0055,00491,10869,-0004,00009,-0003
1,-0276,00468,08472,-0005,00015,-0001
0,-0124,00480,10867,00017,00011,00003
1,-0216,00324,08476,-0002,00016,-0006
0,-0121,00496,10923,00001,-0017,00003
1,-0220,00372,08504,-0005,00009,00000
0,-0214,00503,10863,-0008,00002,-0008
1,-0248,00384,08544,00001,00005,00001
0,-0092,00524,10945,-0001,00001,00002
1,-0188,00380,08604,00002,00005,00004
0,-0152,00470,10875,00006,-0005,-0008
1,-0276,00252,08572,00002,00002,00004
0,-0127,00497,10932,00001,00003,00001
1,-0260,00384,08520,-0002,00004,-0001
0,-0188,00522,10848,-0004,00011,00004
1,-0188,00468,08520,00004,00006,00010
0,-0146,00479,10883,00004,-0004,00009
1,-0160,00436,08564,-0009,00008,00002
0,-0059,00459,10866,00011,00004,00000
1,-0232,00448,08624,-0005,-0004,00000
0,-0101,00449,10850,00000,-0002,-0007
1,-0060,00440,08548,00001,00007,00000
0,-0146,00489,10911,00003,-0016,00004
0,-0149,00456,10779,00007,00015,-0012
1,-0312,00408,08720,00006,00014,00001
0,-0138,00534,10840,00003,00013,00014
1,-0288,00404,08548,00000,00007,00003
0,-0226,00523,10939,-0001,-0003,-0008
1,-0312,00368,08520,00002,-0001,00009
0,-0113,00445,10859,00009,00001,-0002
1,-0276,00408,08700,-0007,00009,00006
0,-0216,00466,10843,-0017,00002,-0007
1,-0256,00300,08600,-0005,00007,00006
0,-0168,00613,10828,00009,-0004,-0001
1,-0152,00488,08480,00003,-0001,00003
0,-0139,00524,10906,00002,-0001,00005
1,-0160,00304,08520,-0010,-0001,00009
0,-0179,00469,10852,00006,-0017,00004
1,-0172,00416,08540,00011,00006,00000
0,-0147,00497,10902,00001,-0002,-0018
1,-0264,00512,08556,-0004,00008,00006
0,-0185,00440,10877,00001,-0003,-0003
1,-0240,00444,08620,00000,00006,00006
0,-0169,00474,10940,00012,00018,00011
1,-0240,00476,08596,-0005,00000,00005
0,-0189,00498,10907,00015,-0010,-0004
1,-0352,00404,08460,-0002,00012,-0002
0,-0104,00454,10876,00016,-0002,-0001
1,-0268,00472,08496,-0014,00001,00012
0,-0118,00503,10916,00005,-0006,-0006
1,-0160,00296,08564,-0002,00008,00008
0,-0152,00411,10831,00002,-0005,00010
1,-0316,00332,08476,-0001,00002,-0003
0,-0149,00460,10951,-0009,-0006,-0008
1,-0196,00376,08524,-0007,00010,-0001
0,-0124,00461,10942,00000,-0013,-0010
1,-0316,00404,08544,00005,00005,00003
0,-0129,00518,10958,00004,-0004,00001
1,-0284,00368,08484,-0003,00007,00018
0,-0065,00399,10898,00001,00002,-0002
1,-0192,00356,08584,00002,00008,00014
0,-0157,00446,10863,-0003,00000,00005
1,-0264,00344,08588,-0008,00004,00005
0,-0148,00467,10857,00009,-0003,-0011
1,-0196,00436,08528,-0004,00007,00005
0,-0123,00510,10873,00001,00003,-0002
1,-0304,00364,08576,-0002,00005,00004
0,-0068,00470,10901,00016,00004,00006
1,-0260,00396,08604,00001,00011,00000
0,-0129,00521,10787,00001,-0014,00006
1,-0228,00524,08524,00007,00009,00001
0,-0091,00515,10873,00012,-0002,-0015
0,-0161,00418,10934,00013,00004,00018
1,-0280,00404,08508,00002,00009,00006
0,-0227,00506,10812,-0017,00002,-0005
1,-0236,00464,08588,-0001,00006,00004
0,-0163,00437,10879,00012,-0006,00000
1,-0092,00392,08588,00001,00004,00002
0,-0111,00471,10893,-0007,00009,-0002
1,-0172,00396,08484,00001,00000,00007
0,-0173,00456,10926,00015,00015,00011
1,-0216,00448,08460,00003,00005,00005
0,-0189,00530,10876,00004,00000,-0014
1,-0284,00488,08480,00012,00008,-0002
0,-0184,00537,10872,00003,00002,00000
1,-0272,00332,08480,-0008,00008,00010
0,-0239,00480,10927,00003,00000,-0008
1,-0292,00468,08476,-0001,00003,00005
0,-0156,00457,10882,00003,00008,00014
1,-0228,00500,08484,00000,00008,00008
0,-0157,00490,10859,00006,-0007,-0010
1,-0252,00348,08640,00000,00000,00004
0,-0177,00544,10903,-0013,-0019,-0008
1,-0280,00488,08560,-0002,00014,00001
0,-0209,00531,10893,00010,00014,00001
1,-0268,00408,08540,-0002,00002,-0004
0,-0081,00521,10815,-0006,-0007,00003
1,-0232,00448,08564,-0003,00007,-0003
0,-0143,00456,10870,00007,00010,-0009
1,-0148,00456,08544,00000,-0001,00006
0,-0063,00386,10993,00026,00008,00008
1,-0236,00388,08476,00013,00015,-0004
0,-0136,00517,10898,00000,00014,-0022
1,-0220,00432,08556,00006,00008,00002
0,-0163,00508,10842,-0012,-0013,00005
1,-0216,00512,08444,00001,00001,00003
0,-0188,00529,10878,00007,00009,00001
1,-0168,00364,08584,-0003,00006,00004
0,-0174,00497,10910,00005,-0021,-0009
1,-0260,00512,08492,-0006,00008,00007
0,-0170,00574,10830,-0011,00009,-0005
1,-0168,00320,08488,-0002,00004,00003
0,-0138,00573,10837,00002,-0007,-0004
1,-0252,00392,08616,-0006,00002,00002
0,-0153,00452,10834,-0001,00010,-0009
1,-0288,00460,08548,00001,00014,00003
0,-0117,00501,10907,00001,-0007,00000
1,-0248,00404,08536,00003,00006,00002
0,-0151,00460,10849,00011,00000,-0004
1,-0256,00480,08512,00001,00003,-0001
0,-0177,00550,10843,00006,-0010,-0016
1,-0216,00412,08512,00002,00002,-0001
0,-0246,00461,10864,00009,-0013,-0003
1,-0200,00416,08524,-0005,00009,00000
0,-0135,00471,10930,00001,00012,00002
1,-0220,00364,08508,-0009,00008,00009
0,-0151,00494,10856,00001,-0009,-0007
1,-0180,00372,08524,00009,00008,-0005
0,-0277,00506,10837,-0003,00002,00001
1,-0280,00460,08532,-0003,00006,00001
0,-0154,00512,10880,-0005,-0005,-0005
1,-0260,00424,08520,00001,00011,00008
0,-0194,00509,10902,-0001,00012,-0008
1,-0264,00420,08596,-0002,00010,00011
0,-0227,00514,10836,00003,-0015,-0003
1,-0244,00380,08444,00002,00001,-0013
0,-0188,00490,10806,-0003,-0001,-0010
1,-0244,00528,08480,-0004,-0002,-0001
0,-0241,00523,10877,00001,-0005,00010
1,-0280,00392,08536,-0009,00005,00005
0,-0207,00424,10820,00006,-0006,-0008
1,-0252,00456,08568,-0002,00000,00003
0,-0168,00501,10917,-0008,-0004,00005
1,-0228,00400,08492,-0004,-0002,00001
0,-0185,00503,10782,00008,00001,-0009
1,-0208,00516,08568,00006,00005,00004
0,-0096,00501,10865,-0004,-0002,-0010
1,-0244,00464,08528,-0002,-0003,00000
0,-0088,00481,10837,00009,-0001,00014
1,-0200,00440,08524,-0003,00004,00011
0,-0149,00566,10918,00000,00003,-0005
1,-0228,00452,08560,-0005,00006,00013
0,-0104,00496,10919,00010,00001,00005
1,-0192,00440,08484,00003,00002,00009
0,-0091,00451,10919,-0001,-0010,-0006
1,-0156,00316,08624,00004,00007,00008
0,-0103,00446,10798,00006,00005,-0002
1,-0244,00352,08432,00002,00001,00006
0,-0050,00517,10818,00005,-0001,00008
1,-0216,00376,08560,00001,00005,00006
0,-0088,00430,10858,00002,-0013,-0009
1,-0188,00504,08556,-0010,00012,00000
0,-0077,00471,10814,00005,00012,00009
1,-0212,00516,08556,00002,00002,00006
0,-0118,00504,10806,-0002,00005,00000
1,-0240,00484,08552,-0003,00003,00005
0,-0060,00497,10857,00000,-0022,-0006
1,-0208,00420,08516,-0009,00012,00003
0,-0126,00507,10952,00017,00006,-0002
1,-0232,00464,08512,-0004,00003,00006
0,-0202,00429,10947,00001,00008,00016
1,-0276,00424,08508,-0001,00003,00008
0,-0207,00367,10860,-0011,-0018,-0016
1,-0240,00372,08552,00002,00001,00004
0,-0144,00527,10911,00011,00006,-0007
1,-0256,00416,08568,-0007,00003,00003
0,-0092,00481,10968,00003,00006,-0010
1,-0268,00424,08516,00004,00008,00009
0,-0168,00463,10924,-0002,-0001,00001
1,-0308,00524,08496,-0006,00007,-0003
0,-0223,00530,10789,00004,-0007,-0001
1,-0304,00480,08500,00001,00010,00005
0,-0241,00442,10834,00011,00006,00013
1,-0260,00464,08516,-0001,00001,-0007
0,-0245,00510,10816,00004,-0002,-0001
1,-0280,00324,08508,-0009,00004,00010
0,-0245,00416,10905,-0002,-0004,00009
1,-0260,00444,08632,00002,00002,00010
0,-0204,00486,10842,00006,00003,00007
1,-0312,00484,08420,-0003,00015,00003
0,-0144,00540,10879,-0007,-0012,-0004
1,-0216,00368,08508,-0012,00003,-0001
0,-0129,00426,10875,00011,-0002,-0005
1,-0340,00456,08504,00001,00010,-0001
0,-0168,00529,10897,-0005,-0010,00001
0,-0119,00477,10902,00000,-0004,00010
1,-0136,00460,08628,-0007,00004,00001
0,-0124,00473,10920,00004,-0005,-0002
1,-0212,00392,08612,00000,00003,00007
0,-0200,00471,10879,00002,-0005,-0011
1,-0368,00408,08552,00001,-0001,00011
0,-0106,00492,10887,00000,00010,00000
1,-0188,00304,08608,00004,00002,00005
0,-0138,00482,10869,00010,00007,00008
1,-0168,00384,08552,-0006,00006,00003
0,-0101,00440,10906,00000,-0012,00002
1,-0260,00472,08556,00007,-0003,00006
0,-0112,00538,10967,-0009,00007,00002
1,-0212,00292,08616,00003,00004,-0006
0,-0133,00410,10874,-0003,00000,-0004
1,-0172,00400,08584,00008,00005,00001
0,-0138,00504,10823,00001,00001,-0011
1,-0044,00400,08564,-0004,00009,00020
0,-0159,00494,10916,00009,00003,00000
1,-0212,00376,08416,-0008,-0002,00005
0,-0089,00512,10965,00010,-0004,-0015
1,-0332,00384,08544,00003,00000,00001
0,-0115,00450,10894,00004,00011,-0004
1,-0180,00388,08552,00007,00002,00003
0,-0146,00469,10838,-0001,-0009,00001
1,-0256,00528,08504,-0006,00005,00000
0,-0204,00478,10910,00008,00015,00008
1,-0268,00384,08572,00002,00007,00009
0,-0097,00383,10837,-0001,-0005,-0003
1,-0104,00340,08456,00007,00004,00011
0,-0158,00541,10892,-0001,00003,-0015
1,-0228,00436,08492,-0001,00003,-0003
0,-0167,00516,10867,00006,00010,00010
1,-0116,00464,08516,-0005,00000,00004
0,-0164,00437,10893,-0002,-0004,-0005
1,-0340,00364,08620,-0004,00001,00006
0,-0196,00494,10831,-0001,-0004,-0010
1,-0184,00332,08504,-0003,00009,00011
0,-0198,00481,10960,00013,00000,00010
1,-0304,00476,08588,-0002,00003,-0005
0,-0165,00503,10883,00004,00008,-0001
1,-0208,00376,08528,00002,-0004,00016
0,-0210,00460,10911,00009,-0009,-0005
1,-0176,00332,08524,-0004,00009,00006
0,-0203,00505,10870,00002,00002,-0002
1,-0304,00428,08564,00001,00007,-0002
0,-0176,00511,10941,00009,-0004,00003
1,-0172,00416,08568,00001,00007,00004
0,-0304,00445,10872,-0007,00004,-0001
1,-0200,00408,08484,-0016,-0002,00002
0,-0187,00534,10873,00012,-0002,00003
1,-0312,00336,08524,-0005,00007,00006
0,-0163,00601,10876,00003,00005,-0007
1,-0220,00460,08556,00004,00003,-0006
0,-0161,00552,10951,-0009,00006,00007
1,-0192,00388,08596,00000,00007,00010
0,-0083,00511,10855,00007,-0005,00007
1,-0196,00436,08648,-0004,00009,-0002
0,-0060,00494,10853,00008,00014,00003
1,-0272,00376,08512,00003,00000,00005
0,-0118,00500,10832,00001,-0005,00002
1,-0088,00460,08616,-0002,00001,00007
0,-0023,00490,10874,00002,-0003,-0003
1,-0200,00380,08528,00002,00013,00005
0,-0084,00414,10901,00001,-0003,00011
1,-0176,00452,08568,-0002,00002,00005
0,-0149,00501,10872,-0007,00009,00003
1,-0204,00396,08492,-0004,00003,00003
0,-0046,00478,10932,00007,-0001,-0003
1,-0272,00420,08508,-0004,00013,00009
0,-0175,00537,10916,-0005,-0014,00009
1,-0240,00496,08484,-0003,-0001,00006
0,-0162,00499,10844,00006,-0005,-0008
1,-0236,00556,08520,-0006,-0004,00009
0,-0179,00496,10876,00015,00008,-0006
1,-0172,00440,08636,-0006,-0002,00000
0,-0130,00510,10931,-0009,-0004,00007
1,-0304,00504,08476,00002,00017,-0006
0,-0191,00507,10878,-0004,-0003,00003
1,-0372,00400,08564,00007,00010,00011
0,-0126,00446,10847,00019,00000,00017
1,-0272,00288,08528,00001,00010,-0006
0,-0210,00482,10778,00004,00000,-0004
1,-0340,00308,08472,-0010,00011,-0001
0,-0192,00556,10937,-0009,-0008,-0010
1,-0308,00452,08512,-0005,00003,00004
0,-0162,00427,10841,-0006,00020,-0006
1,-0244,00404,08464,-0005,00005,00003
0,-0160,00437,10915,00009,-0011,00002
1,-0296,00376,08564,-0008,00002,00012
0,-0136,00488,10903,-0016,-0009,-0016
1,-0188,00332,08460,00012,00006,-0005
0,-0137,00486,10960,00013,00002,00015
1,-0204,00416,08508,-0012,00013,00005
0,-0150,00479,10916,-0001,-0008,-0011
1,-0308,00368,08532,00001,00014,00001
0,-0085,00404,10879,-0014,00008,-0011
1,-0252,00372,08568,-0004,00013,00002
0,-0151,00463,10885,00009,00004,-0003
1,-0192,00384,08592,-0002,00003,-0004
0,-0109,00505,10930,00004,00013,-0006
1,-0180,00424,08572,-0002,00008,-0003
0,-0109,00518,10873,00006,-0001,-0005
1,-0240,00452,08508,-0002,00010,00010
0,-0094,00529,10898,-0007,-0003,00006
1,-0200,00440,08552,-0003,00008,00000
0,-0187,00484,10830,-0004,-0013,-0002
1,-0160,00420,08488,-0001,00007,-0004
0,-0085,00491,10811,-0002,-0003,00003
1,-0176,00376,08656,-0006,00005,00019
0,-0136,00449,10894,00002,00011,-0003
1,-0256,00548,08652,-0005,00014,-0004
0,-0148,00528,10864,00000,-0005,00003
1,-0240,00316,08600,00001,00004,00003
0,-0156,00388,10835,00000,-0003,00002
1,-0216,00496,08524,00002,00010,00005
0,-0131,00529,10850,00002,-0002,00016
1,-0260,00328,08468,-0010,00012,00011
0,-0084,00478,10831,00003,-0013,-0014
1,-0220,00284,08564,-0004,00006,00009
0,-0072,00523,10780,00013,00001,-0006
1,-0192,00452,08616,00002,00007,00006
0,-0216,00392,10858,00011,-0004,-0002
1,-0260,00388,08440,00009,00009,-0001
0,-0100,00554,10828,-0003,00009,00004
1,-0336,00356,08596,-0004,-0003,00003
0,-0145,00502,10909,00009,-0010,00002
1,-0124,00312,08580,00001,00000,00004
0,-0180,00495,10899,-0002,00015,00002
1,-0236,00360,08624,00000,00016,00010
0,-0205,00477,10806,-0016,-0006,-0004
1,-0308,00424,08460,-0003,00000,-0005
0,-0112,00538,10936,00003,-0003,00005
1,-0160,00456,08584,-0001,00010,-0003
0,-0186,00477,10740,-0001,00005,-0019
1,-0188,00436,08600,00001,00004,00008
0,-0212,00559,10849,00002,00001,00006
1,-0280,00356,08456,-0011,-0004,00007
0,-0202,00498,10892,00004,-0015,-0010
1,-0316,00512,08468,-0004,00003,00008
0,-0211,00518,10835,-0002,-0007,-0018
1,-0320,00296,08472,-0008,00001,00013
0,-0096,00459,10897,-0001,-0010,00008
1,-0300,00444,08572,-0007,00002,00006
0,-0179,00433,10856,00003,00014,00011
1,-0168,00336,08476,-0001,00002,00011
0,-0200,00504,10877,00005,00008,-0004
0,-0135,00437,10898,-0017,-0005,00002
1,-0236,00416,08572,-0002,00013,00000
0,-0132,00509,10914,00005,00006,00000
1,-0176,00288,08604,00006,00007,00002
0,-0132,00501,10830,00008,00001,00004
1,-0232,00320,08516,-0001,00006,00002
0,-0152,00458,10857,-0001,-0012,-0007
1,-0268,00476,08452,00007,00003,00004
0,-0090,00471,10870,00009,00003,-0013
1,-0216,00408,08532,-0003,00010,00007
0,-0096,00459,10889,00001,-0002,-0002
1,-0276,00400,08588,-0005,00008,00000
0,-0149,00412,10968,-0005,00001,00012
1,-0208,00392,08488,00007,-0006,00005
0,-0064,00526,11000,00004,-0007,-0006
1,-0068,00396,08640,00007,00007,00019
0,-0134,00470,10935,-0021,-0002,-0011
1,-0292,00428,08596,00001,00010,-0004
0,-0027,00503,10866,00013,00010,00012
1,-0268,00344,08512,-0002,00009,-0002
0,-0169,00482,10886,-0007,-0007,-0004
1,-0316,00452,08556,00002,-0005,-0002
0,-0146,00512,10945,-0002,-0013,-0010
1,-0208,00528,08456,-0008,00000,00006
0,-0152,00421,10849,-0005,00008,-0011
1,-0244,00388,08560,00004,-0002,-0009
0,-0154,00437,10905,00001,-0011,-0010
1,-0192,00440,08424,00006,-0002,00005
0,-0154,00502,10855,-0001,00007,00005
1,-0340,00400,08544,-0005,00009,-0001
0,-0231,00444,10852,00022,00012,00008
1,-0316,00452,08520,-0001,00003,00013
0,-0086,00472,10844,-0014,00008,-0020
1,-0216,00384,08504,-0002,00015,00007
0,-0159,00432,10888,00019,-0002,00018
1,-0184,00380,08560,00000,-0001,-0001
0,-0133,00479,10925,-0017,00000,00006
1,-0264,00436,08564,-0013,00003,-0003
0,-0191,00430,10906,00002,00010,00012
1,-0264,00488,08448,00000,00001,00000
0,-0206,00436,10844,-0006,-0012,-0014
1,-0288,00396,08488,-0008,00000,00001
0,-0110,00468,10886,-0006,-0002,00009
1,-0288,00448,08420,00002,00010,00004
0,-0071,00512,10879,00002,00006,00001
1,-0080,00476,08428,-0012,00007,00004
0,-0156,00479,10887,00003,-0019,00019
1,-0216,00400,08580,-0008,00011,-0004
0,-0144,00577,10907,00002,-0002,-0005
0,-0227,00488,10864,00004,00006,00013
1,-0240,00376,08412,-0003,00007,-0004
0,-0132,00454,10875,00002,-0005,00000
1,-0212,00376,08540,-0002,-0001,00011
0,-0157,00532,10875,00003,-0013,-0011
1,-0204,00384,08568,00004,00005,00007
0,-0083,00557,10925,00012,00019,00019
1,-0132,00540,08612,-0004,00012,-0002
0,-0072,00507,10870,-0005,-0009,-0010
1,-0164,00388,08548,-0010,00003,-0004
0,-0260,00487,10854,00016,00000,00010
1,-0268,00384,08560,-0002,00004,00002
0,-0131,00382,10877,00001,-0011,00002
1,-0084,00432,08588,00000,00013,00004
0,-0132,00461,10823,00014,00010,-0011
1,-0272,00352,08464,00006,00010,00006
0,-0202,00541,10875,-0016,-0007,-0005
1,-0300,00376,08548,00005,00007,00010
0,-0197,00477,10838,00000,-0003,00001
1,-0152,00420,08548,-0004,00009,00002
0,-0124,00505,10784,00010,-0009,-0005
1,-0264,00392,08516,-0006,00005,-0003
0,-0135,00509,10828,-0007,-0003,00010
1,-0188,00436,08488,00001,00012,00005
0,-0162,00411,10877,-0007,-0009,00002
1,-0312,00444,08532,00011,00005,00002
0,-0203,00395,10852,00010,00008,-0006
1,-0244,00376,08500,00000,00006,00004
0,-0144,00479,10935,-0007,00009,00007
1,-0244,00452,08624,-0006,00000,00002
0,-0167,00524,10874,00000,00001,-0005
1,-0208,00380,08460,00005,00003,00006
0,-0125,00487,10914,00002,-0013,00002
1,-0276,00420,08556,-0006,00015,00008
0,-0116,00503,10916,-0007,00007,-0008
1,-0268,00468,08572,00000,00013,00003
0,-0194,00507,10887,00011,00001,-0010
1,-0260,00316,08548,00001,00002,00003
0,-0170,00489,10875,00013,00015,00021
1,-0288,00436,08560,-0018,00003,00001
0,-0120,00377,10880,-0012,-0010,-0001
1,-0260,00516,08524,00002,00005,-0001
0,-0202,00424,10858,00011,-0015,-0007
1,-0296,00364,08520,-0001,00003,00006
0,-0110,00483,10892,-0001,00006,00008
1,-0208,00364,08520,00012,00008,00010
0,-0099,00382,10852,00011,-0008,-0011
1,-0368,00500,08480,-0002,00008,00004
0,-0165,00502,10881,-0004,00003,00010
0,-0161,00475,10853,00003,-0020,-0010
1,-0324,00440,08568,-0005,00002,00006
0,-0116,00540,10857,00013,00013,00009
1,-0256,00328,08516,-0002,-0002,00010
0,-0181,00509,10860,-0008,-0015,00000
1,-0308,00476,08488,00003,00000,00007
0,-0099,00513,10831,00004,-0003,-0019
1,-0200,00356,08584,-0003,00008,00001
0,-0084,00476,10857,00006,00002,00008
1,-0208,00436,08548,00003,00007,00003
0,-0204,00571,10950,00004,00001,-0009
1,-0180,00472,08580,00003,00003,00004
0,-0151,00475,10905,-0001,00002,-0001
1,-0332,00356,08556,-0009,00011,00004
0,-0210,00469,10781,00000,-0002,00003
1,-0232,00384,08484,00010,00003,-0008
0,-0139,00478,10841,00014,00002,00000
1,-0172,00436,08516,-0001,00003,-0007
0,-0125,00487,10896,00001,00021,00001
1,-0268,00320,08416,-0006,00004,00002
0,-0145,00419,10905,00013,-0011,00002
1,-0200,00452,08600,-0011,00007,00010
0,-0198,00427,10870,-0008,-0004,-0009
1,-0228,00520,08496,-0007,00000,-0001
0,-0138,00491,10895,-0010,-0005,-0011
1,-0268,00384,08512,00011,00008,00008
0,-0134,00514,10885,00008,-0002,00021
1,-0276,00304,08488,-0002,00009,-0003
0,-0207,00465,10867,00002,-0011,-0012
1,-0228,00364,08456,-0002,00003,00017
0,-0149,00458,10860,00020,00019,00014
1,-0184,00540,08584,00003,00004,-0002
0,-0181,00444,10788,00001,00000,-0013
1,-0212,00500,08580,-0007,00001,-0005
0,-0169,00457,10938,00011,-0008,-0006
1,-0260,00352,08476,-0003,00010,00002
0,-0192,00453,10845,00013,00007,00001
1,-0296,00416,08536,-0007,00011,00002
0,-0159,00483,10952,-0017,00006,-0018
1,-0184,00404,08452,-0004,-0001,00010
0,-0230,00509,10819,00005,00001,00003
1,-0264,00296,08456,-0004,00003,00011
0,-0193,00441,10850,00010,-0006,-0003
1,-0196,00412,08480,-0002,00015,00007
0,-0182,00425,10815,00004,00002,-0005
1,-0364,00472,08508,-0009,00005,00001
0,-0096,00476,10873,00000,-0003,00003
1,-0308,00412,08492,00005,-0005,00005
0,-0231,00405,10911,00010,00005,-0014
1,-0308,00308,08620,-0001,-0001,00008
0,-0192,00459,10873,00002,-0014,-0012
1,-0160,00484,08536,-0003,-0001,00000
0,-0120,00582,10888,00012,00004,00007
1,-0244,00408,08476,00002,00010,00010
0,-0041,00427,10816,-0004,-0008,-0007
1,-0208,00476,08520,00000,00001,00014
0,-0097,00450,10851,-0004,-0005,-0005
1,-0272,00396,08488,00004,00015,-0004
0,-0141,00482,10919,-0006,00019,-0005
1,-0216,00404,08520,00003,00016,-0004
0,-0175,00581,10841,00014,-0008,00006
1,-0272,00452,08540,00003,-0002,00004
0,-0137,00535,10813,-0011,00013,00005
1,-0172,00408,08544,-0003,-0004,00010
0,-0193,00496,10846,-0007,-0017,-0016
1,-0320,00472,08504,-0006,00010,00014
0,-0080,00515,10922,-0005,00012,00014
1,-0284,00396,08548,00006,00015,00003
0,-0139,00514,10906,-0002,-0020,00020
1,-0144,00404,08484,00004,00002,-0005
0,-0135,00485,10830,00005,00003,-0018
1,-0204,00408,08596,-0006,00008,00001
0,-0107,00473,10949,00011,-0009,-0009
1,-0104,00272,08536,-0006,00011,00010
0,-0158,00518,10926,00001,-0008,-0006
1,-0228,00396,08392,00007,00006,00005
0,-0200,00506,10885,00006,00006,-0002
1,-0236,00376,08524,-0004,00001,00001
0,-0118,00445,10956,00000,-0006,-0003
1,-0276,00368,08540,00000,00002,00004
0,-0124,00532,10888,00010,00010,00000
1,-0172,00488,08576,-0001,00002,00002
0,-0209,00539,10860,00008,00000,00001
1,-0260,00428,08572,00004,00003,00001
0,-0226,00520,10883,-0003,-0013,-0015
1,-0228,00440,08560,-0012,00006,00003
